"DIA_SEMANA","HORA","TEMPERATURA","LUZ","UMIDADE","QUANT_PESSOAS","classes"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quinta","Manha","Quente","Escuro","Normal","Vazio","Razoavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Umido","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Manha","Normal","Escuro","Normal","Vazio","Agradavel"
"Quinta","Comercial","Normal","Escuro","Normal","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Normal","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Normal","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Normal","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Normal","Vazio","Razoavel"
"Quinta","Comercial","Normal","Escuro","Normal","Vazio","Razoavel"
"Quinta","Comercial","Normal","Normal","Normal","Normal","Razoavel"
"Quinta","Comercial","Normal","Claro","Umido","Normal","Razoavel"
"Quinta","Comercial","Normal","Claro","Normal","Normal","Razoavel"
"Quinta","Comercial","Normal","Claro","Normal","Normal","Razoavel"
"Quinta","Comercial","Normal","Claro","Normal","Vazio","Razoavel"
"Quinta","Comercial","Normal","Claro","Umido","Normal","Razoavel"
